Marea,Planta,Embarcacion,Bodega,% Llenado,# Calas,TDC-Desc,TVN,año,temporada_año
145417,SAMANCO,MACABI 5,Tradicional,81.0,2,14.0,30.14,2019,2019-I
145416,SAMANCO,MACABI 10,Tradicional,71.0,2,16.0,32.75,2019,2019-I
145362,SAMANCO,TASA 218,Tradicional,57.99999999999999,4,12.0,18.79,2019,2019-I
145376,SAMANCO,TASA 220,Tradicional,65.0,3,9.0,16.96,2019,2019-I
145364,SAMANCO,TASA 41,Frio,67.0,5,10.0,17.98,2019,2019-I
145329,SUPE,TASA 43,Frio,72.0,6,28.0,18.54,2019,2019-I
145369,SUPE,TASA 45,Frio,80.0,3,18.0,20.44,2019,2019-I
145428,VEGUETA,MALAGA 1,Tradicional,9.0,1,9.0,21.64,2019,2019-I
145363,VEGUETA,TASA 426,Tradicional,1.0,1,10.0,20.22,2019,2019-I
145366,VEGUETA,TASA 210,Tradicional,46.0,2,10.0,20.0,2019,2019-I
145347,VEGUETA,TASA 32,Tradicional,27.0,3,12.0,22.4,2019,2019-I
145360,VEGUETA,TASA 31,Tradicional,24.0,3,11.0,21.24,2019,2019-I
145359,VEGUETA,TASA 22,Tradicional,28.000000000000004,3,11.0,21.87,2019,2019-I
145345,VEGUETA,TASA 111,Tradicional,19.0,1,11.0,21.06,2019,2019-I
145356,VEGUETA,AURELIA,Tradicional,85.0,3,14.0,22.51,2019,2019-I
145400,VEGUETA,COQUI VI,Tradicional,15.0,1,7.0,20.61,2019,2019-I
145383,VEGUETA,TASA 315,Tradicional,52.0,2,7.0,18.06,2019,2019-I
145384,VEGUETA,TASA 36,Tradicional,28.999999999999996,2,9.0,16.2,2019,2019-I
145344,VEGUETA,TASA 37,Tradicional,20.0,2,8.0,16.43,2019,2019-I
145367,VEGUETA,TASA 21,Tradicional,22.0,3,8.0,16.66,2019,2019-I
145398,CALLAO,VIRGEN DE LAS MERCEDES,Tradicional,93.0,2,11.0,19.49,2019,2019-I
145391,CALLAO,MI BERTITA,Tradicional,64.0,2,12.0,19.02,2019,2019-I
145406,CALLAO,EL MESIAS,Tradicional,96.0,2,10.0,20.69,2019,2019-I
145415,CALLAO,DON TEOFILO,Tradicional,46.0,1,3.0,15.05,2019,2019-I
145276,CALLAO,CARMEN JUDITH 4,Tradicional,26.0,1,19.0,37.87,2019,2019-I
145289,CALLAO,SANTA ROSA,Tradicional,38.0,1,21.0,40.73,2019,2019-I
145381,CALLAO,ZORRITOS 2,Tradicional,11.0,2,10.0,20.64,2019,2019-I
145414,CALLAO,AURORA MARGARITA,Tradicional,50.0,2,13.0,24.6,2019,2019-I
145430,CALLAO,HUACHO 9,Tradicional,22.0,2,11.0,22.33,2019,2019-I
145394,CALLAO,MODESTO 6,Tradicional,25.0,2,13.0,23.66,2019,2019-I
145405,CALLAO,CARMEN JUDITH 2,Tradicional,5.0,1,15.0,26.79,2019,2019-I
145393,CALLAO,MODESTO 3,Tradicional,3.0,1,12.0,22.14,2019,2019-I
145425,CALLAO,TEO,Tradicional,20.0,2,14.0,25.0,2019,2019-I
145346,CALLAO,TASA 420,Tradicional,11.0,1,11.0,22.16,2019,2019-I
145341,CALLAO,TASA 35,Tradicional,20.0,2,15.0,25.84,2019,2019-I
145380,CALLAO,TINO,Tradicional,26.0,2,14.0,25.26,2019,2019-I
145401,CALLAO,COQUI IX,Tradicional,23.0,2,14.0,25.7,2019,2019-I
145378,CALLAO,ANTICA B,Tradicional,21.0,2,14.0,26.03,2019,2019-I
145395,CALLAO,RIMAC,Tradicional,32.0,2,12.0,24.11,2019,2019-I
145404,CALLAO,CARMEN JUDITH 5,Tradicional,18.0,2,14.0,26.22,2019,2019-I
145392,CALLAO,MODESTO,Tradicional,75.0,2,10.0,20.82,2019,2019-I
145397,CALLAO,BENDICION DEL SEÑOR,Tradicional,81.0,2,13.0,28.8,2019,2019-I
145354,PISCO SUR,TASA 412,Tradicional,9.0,1,11.0,20.42,2019,2019-I
145342,PISCO SUR,TASA 59,Frio,45.0,4,16.0,18.58,2019,2019-I
145350,PISCO SUR,TASA 417,Tradicional,7.000000000000001,1,11.0,19.69,2019,2019-I
145372,PISCO SUR,TASA 424,Tradicional,31.0,2,13.0,21.38,2019,2019-I
145352,PISCO SUR,TASA 414,Tradicional,7.000000000000001,1,10.0,18.92,2019,2019-I
145348,PISCO SUR,TASA 415,Tradicional,20.0,2,13.0,19.69,2019,2019-I
145353,PISCO SUR,TASA 418,Tradicional,3.0,1,9.0,18.86,2019,2019-I
145343,PISCO SUR,TASA 310,Tradicional,25.0,2,11.0,22.19,2019,2019-I
145481,MALABRIGO,JESUS ES LUZ Y VIDA 2,Tradicional,102.0,2,11.0,35.45,2019,2019-I
145475,MALABRIGO,JORGE II,Tradicional,39.0,2,12.0,33.12,2019,2019-I
145451,MALABRIGO,TERESA,Tradicional,90.0,2,16.0,29.28,2019,2019-I
145561,MALABRIGO,JOAS LO QUE JEHOVA DIO,Tradicional,89.0,1,10.0,30.05,2019,2019-I
145439,MALABRIGO,TASA 41,Frio,60.0,4,17.0,30.94,2019,2019-I
145567,MALABRIGO,SABINA BEATRIZ N 4,Tradicional,93.0,1,11.0,22.14,2019,2019-I
145547,MALABRIGO,MANUEL EDUARDO,Tradicional,51.0,1,17.0,26.55,2019,2019-I
145471,MALABRIGO,MACABI 10,Tradicional,95.0,3,17.0,25.24,2019,2019-I
145485,MALABRIGO,MI JUAN,Tradicional,99.0,2,12.0,23.34,2019,2019-I
145520,MALABRIGO,MACABI 5,Tradicional,83.0,3,14.0,19.82,2019,2019-I
145555,MALABRIGO,LORENA,Tradicional,56.99999999999999,2,12.0,22.42,2019,2019-I
145482,MALABRIGO,MARISOL,Tradicional,60.0,3,14.0,20.43,2019,2019-I
145549,MALABRIGO,MACABI 9,Tradicional,89.0,3,12.0,20.83,2019,2019-I
145465,MALABRIGO,TASA 53,Frio,64.0,6,16.0,21.12,2019,2019-I
145357,MALABRIGO,DON MARIANO,Tradicional,77.0,1,9.0,18.27,2019,2019-I
145358,MALABRIGO,CARLOS Y EDUARDO,Tradicional,93.0,2,10.0,21.79,2019,2019-I
145483,MALABRIGO,PALMAR-2,Tradicional,85.0,2,12.0,15.23,2019,2019-I
145516,MALABRIGO,MARIBEL,Tradicional,94.0,2,9.0,18.55,2019,2019-I
145517,MALABRIGO,MOISES I,Tradicional,93.0,2,11.0,21.33,2019,2019-I
145440,MALABRIGO,TASA 425,Frio,74.0,2,15.0,22.23,2019,2019-I
145518,MALABRIGO,MILAGRO DE CHALPON,Tradicional,83.0,2,9.0,16.6,2019,2019-I
145536,MALABRIGO,MACABI 1,Tradicional,83.0,3,10.0,18.31,2019,2019-I
145521,MALABRIGO,BENDICION DE MI MADRE,Tradicional,96.0,2,8.0,18.86,2019,2019-I
145514,MALABRIGO,MILAGRO DE LUREN III,Tradicional,91.0,2,10.0,19.44,2019,2019-I
145519,MALABRIGO,MILAGRO DE LUREN 3,Tradicional,94.0,1,5.0,18.56,2019,2019-I
145515,MALABRIGO,MARIA,Tradicional,99.0,1,5.0,18.0,2019,2019-I
145464,CHIMBOTE,TASA 220,Tradicional,6.0,1,7.0,23.73,2019,2019-I
145486,CHIMBOTE,ROSA MARIA MS 1,Tradicional,148.0,1,14.0,30.5,2019,2019-I
145523,CHIMBOTE,TASA 56,Frio,67.0,3,20.0,30.94,2019,2019-I
145433,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,83.0,1,11.0,33.88,2019,2019-I
145480,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,88.0,1,12.0,30.59,2019,2019-I
145538,CHIMBOTE,CRISTO TE AMA YE,Tradicional,91.0,1,16.0,26.79,2019,2019-I
145484,CHIMBOTE,MI JOSUE,Tradicional,100.0,2,15.0,24.26,2019,2019-I
145448,CHIMBOTE,TASA 34,Tradicional,12.0,1,6.0,21.87,2019,2019-I
145444,CHIMBOTE,TASA 61,Frio,49.0,4,13.0,21.9,2019,2019-I
145446,CHIMBOTE,TASA 427,Frio,69.0,3,15.0,23.94,2019,2019-I
145474,CHIMBOTE,COQUI VI,Tradicional,96.0,2,9.0,17.86,2019,2019-I
145438,CHIMBOTE,TASA 42,Frio,73.0,4,19.0,22.83,2019,2019-I
145441,CHIMBOTE,TASA 23,Tradicional,90.0,5,17.0,32.79,2019,2019-I
145476,CHIMBOTE,COQUI X,Tradicional,25.0,2,10.0,23.45,2019,2019-I
145477,CHIMBOTE,ISABEL II,Tradicional,57.99999999999999,3,14.0,29.28,2019,2019-I
145526,CHIMBOTE,TASA 419,Frio,76.0,2,13.0,20.15,2019,2019-I
145492,CHIMBOTE,TASA 45,Frio,53.0,3,14.0,20.32,2019,2019-I
145494,CHIMBOTE,TASA 71,Frio,70.0,3,15.0,27.4,2019,2019-I
145488,CHIMBOTE,MI JESUS SANTOS,Tradicional,89.0,2,14.0,27.44,2019,2019-I
145487,CHIMBOTE,ROSA MARIA MS 4,Tradicional,100.0,2,17.0,24.81,2019,2019-I
145468,SAMANCO,TASA 44,Frio,71.0,3,16.0,18.54,2019,2019-I
145496,SAMANCO,TASA 43,Frio,47.0,4,11.0,17.73,2019,2019-I
145447,SAMANCO,TASA 314,Tradicional,9.0,1,9.0,24.16,2019,2019-I
145537,SAMANCO,COQUI II,Tradicional,51.0,2,9.0,19.41,2019,2019-I
145467,SAMANCO,TASA 38,Tradicional,13.0,1,8.0,22.24,2019,2019-I
145403,SAMANCO,SAN JUDAS II,Tradicional,100.0,3,10.0,20.24,2019,2019-I
145495,SUPE,TASA 51,Frio,66.0,2,21.0,24.1,2019,2019-I
145436,SUPE,TASA 54,Frio,67.0,4,24.0,22.35,2019,2019-I
145454,SUPE,TASA 21,Tradicional,66.0,3,12.0,21.09,2019,2019-I
145457,SUPE,TASA 37,Tradicional,42.0,3,11.0,21.63,2019,2019-I
145508,VEGUETA,TASA 55,Frio,68.0,3,22.0,25.075,2019,2019-I
145490,VEGUETA,TASA 58,Frio,67.0,3,23.0,20.74,2019,2019-I
145493,VEGUETA,TASA 52,Frio,63.0,3,21.0,24.64,2019,2019-I
145455,VEGUETA,TASA 22,Tradicional,17.0,1,11.0,20.63,2019,2019-I
145470,VEGUETA,TASA 210,Tradicional,6.0,2,10.0,22.14,2019,2019-I
145540,VEGUETA,CRISTO SALVADOR,Tradicional,55.00000000000001,2,10.0,16.25,2019,2019-I
145525,VEGUETA,NUEVA ESPERANZA,Tradicional,72.0,3,12.0,23.35,2019,2019-I
145456,VEGUETA,TASA 36,Tradicional,39.0,3,13.0,21.26,2019,2019-I
145458,VEGUETA,TASA 111,Tradicional,28.000000000000004,2,12.0,17.87,2019,2019-I
145469,VEGUETA,TASA 426,Tradicional,24.0,5,12.0,18.09,2019,2019-I
145491,VEGUETA,SANDRINA,Tradicional,96.0,4,12.0,17.38,2019,2019-I
145473,VEGUETA,AURELIA,Tradicional,68.0,3,10.0,18.48,2019,2019-I
145548,VEGUETA,DON MAÑUCO,Tradicional,77.0,3,10.0,16.4,2019,2019-I
145459,VEGUETA,TASA 32,Tradicional,20.0,3,9.0,16.25,2019,2019-I
145528,CALLAO,AURORA MARGARITA,Tradicional,82.0,1,5.0,15.15,2019,2019-I
145504,CALLAO,MODESTO,Tradicional,68.0,1,6.0,16.86,2019,2019-I
145510,CALLAO,MODESTO 3,Tradicional,65.0,2,7.0,18.82,2019,2019-I
145511,CALLAO,CARMEN JUDITH 4,Tradicional,34.0,1,5.0,17.12,2019,2019-I
145533,CALLAO,MODESTO 7,Tradicional,48.0,1,6.0,19.64,2019,2019-I
145530,CALLAO,MODESTO 6,Tradicional,75.0,1,7.0,16.59,2019,2019-I
145531,CALLAO,HUACHO 9,Tradicional,55.00000000000001,2,8.0,19.93,2019,2019-I
145529,CALLAO,ZORRITOS 2,Tradicional,69.0,1,7.0,19.72,2019,2019-I
145497,CALLAO,SANTA ROSA,Tradicional,82.0,1,6.0,18.61,2019,2019-I
145503,CALLAO,DON TEOFILO,Tradicional,94.0,1,8.0,16.71,2019,2019-I
145542,CALLAO,COQUI XII,Tradicional,15.0,2,18.0,27.19,2019,2019-I
145522,CALLAO,MALAGA 1,Tradicional,42.0,4,17.0,30.38,2019,2019-I
145349,CALLAO,TASA 413,Tradicional,15.0,1,14.0,26.36,2019,2019-I
145445,CALLAO,TASA 310,Tradicional,13.0,2,15.0,28.11,2019,2019-I
145443,CALLAO,TASA 417,Tradicional,6.0,1,13.0,24.9,2019,2019-I
145546,CALLAO,SALVADOR I,Tradicional,88.0,3,17.0,30.22,2019,2019-I
145509,CALLAO,COQUI IX,Tradicional,24.0,3,14.0,27.59,2019,2019-I
145498,CALLAO,TEO,Tradicional,38.0,2,12.0,24.22,2019,2019-I
145500,CALLAO,MI BERTITA,Tradicional,79.0,1,12.0,23.65,2019,2019-I
145399,CALLAO,JAVIER,Tradicional,35.0,1,12.0,24.14,2019,2019-I
145505,CALLAO,RIMAC,Tradicional,33.0,1,12.0,24.23,2019,2019-I
145501,CALLAO,VIRGEN DE LAS MERCEDES,Tradicional,89.0,1,11.0,24.18,2019,2019-I
145502,CALLAO,BENDICION DEL SEÑOR,Tradicional,92.0,2,15.0,26.5,2019,2019-I
145507,CALLAO,ANTICA B,Tradicional,55.00000000000001,1,11.0,20.31,2019,2019-I
145462,CALLAO,TASA 420,Tradicional,14.000000000000002,1,11.0,20.31,2019,2019-I
145512,CALLAO,CARMEN JUDITH 5,Tradicional,43.0,2,13.0,21.33,2019,2019-I
145513,CALLAO,CARMEN JUDITH 2,Tradicional,27.0,1,9.0,20.23,2019,2019-I
145449,CALLAO,TASA 424,Tradicional,9.0,1,9.0,17.83,2019,2019-I
145506,CALLAO,TINO,Tradicional,92.0,2,11.0,20.33,2019,2019-I
145545,CALLAO,BEATITA DE HUMAY III,Tradicional,72.0,3,11.0,17.27,2019,2019-I
145499,CALLAO,EL MESIAS,Tradicional,98.0,1,9.0,18.17,2019,2019-I
145466,PISCO SUR,TASA 412,Tradicional,11.0,1,12.0,23.15,2019,2019-I
145435,PISCO SUR,TASA 418,Tradicional,53.0,2,13.0,24.86,2019,2019-I
145442,PISCO SUR,TASA 414,Tradicional,30.0,1,13.0,27.4,2019,2019-I
145463,PISCO SUR,TASA 35,Tradicional,55.00000000000001,2,13.0,24.24,2019,2019-I
145437,PISCO SUR,TASA 415,Tradicional,62.0,1,10.0,23.86,2019,2019-I
145596,MALABRIGO,MANUEL EDUARDO,Tradicional,60.0,1,14.0,23.06,2019,2019-I
145600,MALABRIGO,LORENA,Tradicional,28.000000000000004,1,13.0,24.47,2019,2019-I
145606,MALABRIGO,PALMAR-2,Tradicional,92.0,2,12.0,30.38,2019,2019-I
145617,MALABRIGO,MILAGRO DE CHALPON,Tradicional,72.0,3,15.0,32.1,2019,2019-I
145633,MALABRIGO,MILAGRO DE LUREN III,Tradicional,2.0,1,9.0,22.5,2019,2019-I
145633,MALABRIGO,MILAGRO DE LUREN III,Tradicional,90.0,1,9.0,22.5,2019,2019-I
145663,MALABRIGO,SIEMPRE SAN JUAN,Tradicional,99.0,2,14.0,16.79,2019,2019-I
145627,MALABRIGO,MARIA,Tradicional,97.0,1,10.0,23.79,2019,2019-I
145607,MALABRIGO,MARIBEL,Tradicional,95.0,2,12.0,33.83,2019,2019-I
145629,MALABRIGO,MILAGRO DE LUREN 3,Tradicional,89.0,1,8.0,24.36,2019,2019-I
145609,MALABRIGO,MOISES I,Tradicional,57.99999999999999,1,9.0,21.87,2019,2019-I
145601,MALABRIGO,MARISOL,Tradicional,53.0,1,10.0,21.23,2019,2019-I
145672,MALABRIGO,SAN PEDRO,Tradicional,89.0,2,10.0,20.68,2019,2019-I
145620,MALABRIGO,BENDICION DE MI MADRE,Tradicional,99.0,2,9.0,28.41,2019,2019-I
145603,MALABRIGO,DON MARIANO,Tradicional,87.0,1,8.0,28.84,2019,2019-I
145654,MALABRIGO,MARIA MAGALY,Tradicional,90.0,2,8.0,26.24,2019,2019-I
145605,MALABRIGO,CARLOS Y EDUARDO,Tradicional,93.0,1,5.0,26.14,2019,2019-I
145655,CHIMBOTE,MI JESUS SANTOS,Tradicional,93.0,1,6.0,26.25,2019,2019-I
145656,CHIMBOTE,ROSA MARIA MS 4,Tradicional,96.0,1,5.0,20.06,2019,2019-I
145479,CHIMBOTE,GUIAME MADRE MIA,Tradicional,86.0,2,8.0,38.39,2019,2019-I
145434,CHIMBOTE,SANTA MARGARITA 2,Tradicional,97.0,1,19.0,30.93,2019,2019-I
145535,CHIMBOTE,DON TOMAS,Tradicional,93.0,2,17.0,29.46,2019,2019-I
145593,CHIMBOTE,TASA 54,Frio,66.0,5,18.0,30.64,2019,2019-I
145635,CHIMBOTE,TERESA,Tradicional,18.0,1,15.0,45.76,2019,2019-I
145598,CHIMBOTE,MACABI 5,Tradicional,86.0,3,17.0,35.02,2019,2019-I
145575,CHIMBOTE,TASA 42,Frio,68.0,6,21.0,27.04,2019,2019-I
145623,CHIMBOTE,MACABI 1,Tradicional,79.0,3,19.0,29.32,2019,2019-I
145586,CHIMBOTE,TASA 53,Frio,65.0,4,17.0,20.71,2019,2019-I
145678,CHIMBOTE,VICTORIA,Tradicional,100.0,3,13.0,19.46,2019,2019-I
145652,CHIMBOTE,COQUI VI,Tradicional,94.0,3,13.0,19.97,2019,2019-I
145658,CHIMBOTE,ISABEL II,Tradicional,85.0,1,12.0,27.92,2019,2019-I
145653,CHIMBOTE,COQUI X,Tradicional,97.0,4,15.0,23.74,2019,2019-I
145657,CHIMBOTE,MI JOSUE,Tradicional,102.0,3,11.0,21.72,2019,2019-I
145671,CHIMBOTE,AURORA MARGARITA 2,Tradicional,143.0,1,8.0,19.68,2019,2019-I
145664,CHIMBOTE,COQUI II,Tradicional,96.0,3,12.0,26.93,2019,2019-I
145661,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,101.0,1,5.0,20.09,2019,2019-I
145602,CHIMBOTE,MACABI 9,Tradicional,24.0,1,9.0,21.05,2019,2019-I
145641,CHIMBOTE,SAN JUDAS II,Tradicional,94.0,3,11.0,20.15,2019,2019-I
145660,CHIMBOTE,CRISTO TE AMA YE,Tradicional,95.0,2,6.0,21.11,2019,2019-I
145590,SAMANCO,TASA 45,Frio,84.0,2,11.0,25.73,2019,2019-I
145572,SAMANCO,TASA 111,Tradicional,73.0,3,10.0,21.43,2019,2019-I
145552,SAMANCO,TASA 210,Tradicional,38.0,1,10.0,20.99,2019,2019-I
145461,SAMANCO,TASA 31,Tradicional,51.0,3,11.0,20.3,2019,2019-I
145460,SAMANCO,TASA 218,Tradicional,68.0,3,12.0,21.59,2019,2019-I
145452,SAMANCO,TASA 17,Tradicional,95.0,3,10.0,22.61,2019,2019-I
145579,SUPE,TASA 43,Frio,75.0,2,23.0,32.84,2019,2019-I
145556,SUPE,TASA 34,Tradicional,84.0,4,25.0,35.64,2019,2019-I
145563,SUPE,TASA 220,Tradicional,81.0,4,19.0,25.37,2019,2019-I
145589,SUPE,TASA 416,Tradicional,78.0,3,17.0,22.53,2019,2019-I
145557,SUPE,TASA 314,Tradicional,73.0,3,14.0,23.86,2019,2019-I
145532,SUPE,TASA 315,Tradicional,82.0,4,14.0,24.0,2019,2019-I
145534,VEGUETA,TASA 57,Frio,59.0,5,32.0,20.96,2019,2019-I
145582,VEGUETA,TASA 23,Tradicional,68.0,2,22.0,37.75,2019,2019-I
145573,VEGUETA,TASA 21,Tradicional,83.0,2,22.0,36.85,2019,2019-I
145564,VEGUETA,TASA 22,Tradicional,82.0,3,20.0,31.27,2019,2019-I
145560,VEGUETA,TASA 426,Tradicional,65.0,3,18.0,28.35,2019,2019-I
145558,VEGUETA,TASA 36,Tradicional,83.0,3,17.0,27.41,2019,2019-I
145574,VEGUETA,TASA 37,Tradicional,88.0,1,12.0,21.91,2019,2019-I
145524,VEGUETA,TASA 411,Tradicional,76.0,2,15.0,25.1,2019,2019-I
145587,VEGUETA,TASA 32,Tradicional,42.0,2,11.0,19.33,2019,2019-I
145585,VEGUETA,TASA 38,Tradicional,61.0,2,12.0,20.39,2019,2019-I
145668,VEGUETA,DON ALFONSO,Tradicional,26.0,2,9.0,17.54,2019,2019-I
145569,VEGUETA,SANDRINA,Tradicional,26.0,2,8.0,21.59,2019,2019-I
145665,VEGUETA,CRISTO SALVADOR,Tradicional,15.0,1,5.0,18.09,2019,2019-I
145570,VEGUETA,NUEVA ESPERANZA,Tradicional,39.0,2,7.0,18.19,2019,2019-I
145568,VEGUETA,AURELIA,Tradicional,34.0,2,6.0,17.09,2019,2019-I
145631,CALLAO,JAVIER,Tradicional,3.0,1,6.0,15.19,2019,2019-I
145615,CALLAO,HUACHO 9,Tradicional,14.000000000000002,2,15.0,28.14,2019,2019-I
145645,CALLAO,COQUI IX,Tradicional,15.0,2,15.0,28.35,2019,2019-I
145625,CALLAO,ZORRITOS 2,Tradicional,26.0,2,14.0,25.23,2019,2019-I
145630,CALLAO,SANTA ROSA,Tradicional,19.0,2,14.0,23.12,2019,2019-I
145637,CALLAO,DON TEOFILO,Tradicional,24.0,2,6.0,18.68,2019,2019-I
145610,CALLAO,AURORA MARGARITA,Tradicional,73.0,3,10.0,24.24,2019,2019-I
145643,CALLAO,MALAGA 1,Tradicional,13.0,2,9.0,23.4,2019,2019-I
145611,CALLAO,MODESTO,Tradicional,25.0,1,10.0,22.72,2019,2019-I
145646,CALLAO,COQUI XII,Tradicional,14.000000000000002,3,10.0,22.35,2019,2019-I
145624,CALLAO,ANTICA B,Tradicional,9.0,2,9.0,21.14,2019,2019-I
145619,CALLAO,CARMEN JUDITH 3,Tradicional,15.0,3,10.0,21.71,2019,2019-I
145667,CALLAO,TEO,Tradicional,22.0,2,9.0,21.15,2019,2019-I
145616,CALLAO,RIMAC,Tradicional,32.0,1,7.0,15.92,2019,2019-I
145634,CALLAO,BENDICION DEL SEÑOR,Tradicional,76.0,3,9.0,15.69,2019,2019-I
145621,CALLAO,CARMEN JUDITH 4,Tradicional,22.0,2,8.0,14.94,2019,2019-I
145613,CALLAO,MODESTO 6,Tradicional,27.0,1,7.0,14.58,2019,2019-I
145642,CALLAO,BEATITA DE HUMAY III,Tradicional,15.0,2,7.0,14.34,2019,2019-I
145639,CALLAO,EL MESIAS,Tradicional,8.0,1,7.0,15.16,2019,2019-I
145622,CALLAO,CARMEN JUDITH 5,Tradicional,12.0,2,8.0,15.65,2019,2019-I
145577,PISCO SUR,TASA 424,Tradicional,31.0,1,13.0,24.1,2019,2019-I
145648,PISCO SUR,TASA 412,Tradicional,25.0,1,10.0,23.42,2019,2019-I
145662,CHIMBOTE,TASA 55,Frio,44.0,6,36.0,27.44,2019,2019-I
145636,CHIMBOTE,TASA 41,Frio,66.0,6,40.0,26.7,2019,2019-I
145651,CHIMBOTE,TASA 419,Frio,77.0,7,42.0,31.96,2019,2019-I
145592,CHIMBOTE,TASA 71,Frio,70.0,8,39.0,28.44,2019,2019-I
145703,CHIMBOTE,JORGE II,Tradicional,52.0,2,18.0,30.44,2019,2019-I
145706,CHIMBOTE,MI JUAN,Tradicional,97.0,3,13.0,24.79,2019,2019-I
145649,CHIMBOTE,TASA 52,Frio,67.0,7,28.0,26.99,2019,2019-I
145704,CHIMBOTE,JESUS ES LUZ Y VIDA 2,Tradicional,97.0,2,12.0,24.12,2019,2019-I
145591,CHIMBOTE,TASA 44,Frio,75.0,4,23.0,30.56,2019,2019-I
145599,CHIMBOTE,MACABI 10,Tradicional,68.0,3,21.0,56.48,2019,2019-I
145489,SAMANCO,TASA 59,Frio,65.0,6,34.0,18.23,2019,2019-I
145659,SAMANCO,TASA 58,Frio,67.0,7,21.0,21.87,2019,2019-I
145650,SAMANCO,TASA 51,Frio,68.0,7,20.0,20.8,2019,2019-I
145559,VEGUETA,TASA 425,Frio,75.0,3,35.0,28.59,2019,2019-I
145571,VEGUETA,TASA 61,Frio,50.0,2,31.0,29.87,2019,2019-I
145583,VEGUETA,TASA 427,Frio,64.0,2,27.0,33.61,2019,2019-I
145562,PISCO SUR,TASA 415,Tradicional,11.0,1,10.0,24.52,2019,2019-I
145588,PISCO SUR,TASA 413,Tradicional,46.0,3,9.0,15.1,2019,2019-I
145566,PISCO SUR,TASA 414,Tradicional,21.0,3,8.0,19.76,2019,2019-I
145576,PISCO SUR,TASA 418,Tradicional,16.0,2,7.0,18.86,2019,2019-I
145578,PISCO SUR,TASA 417,Tradicional,25.0,1,5.0,16.67,2019,2019-I
145680,CHIMBOTE,TASA 45,Frio,63.0,4,28.0,25.3,2019,2019-I
145673,CHIMBOTE,TASA 56,Frio,77.0,3,30.0,26.35,2019,2019-I
145713,PISCO SUR,TASA 412,Tradicional,40.0,3,15.0,25.69,2019,2019-I
145715,PISCO SUR,TASA 413,Tradicional,27.0,2,14.0,24.07,2019,2019-I
145717,PISCO SUR,TASA 418,Tradicional,54.0,2,12.0,27.6,2019,2019-I
145714,PISCO SUR,TASA 415,Tradicional,20.0,2,13.0,25.46,2019,2019-I
145712,PISCO SUR,TASA 424,Tradicional,40.0,3,11.0,21.83,2019,2019-I
145716,PISCO SUR,TASA 414,Tradicional,57.99999999999999,2,9.0,22.38,2019,2019-I
145778,MALABRIGO,MILAGRO DE LUREN III,Tradicional,65.0,2,10.0,19.13,2019,2019-I
145777,MALABRIGO,MARIBEL,Tradicional,39.0,1,5.0,20.26,2019,2019-I
145806,MALABRIGO,SAN MARTIN DE PORRAS III,Tradicional,73.0,1,4.0,19.25,2019,2019-I
145783,MALABRIGO,MARIA MAGALY,Tradicional,39.0,2,9.0,17.29,2019,2019-I
145781,MALABRIGO,PALMAR-2,Tradicional,16.0,1,3.0,17.98,2019,2019-I
145776,MALABRIGO,MARIA,Tradicional,112.00000000000001,2,4.0,17.57,2019,2019-I
145782,MALABRIGO,MARISOL,Tradicional,48.0,2,5.0,18.91,2019,2019-I
145784,MALABRIGO,CARLOS Y EDUARDO,Tradicional,54.0,1,3.0,17.39,2019,2019-I
145802,MALABRIGO,MI HERMINIA,Tradicional,51.0,1,3.0,17.68,2019,2019-I
145775,MALABRIGO,MILAGRO DE CHALPON,Tradicional,80.0,3,7.0,17.6,2019,2019-I
145779,MALABRIGO,MILAGRO DE LUREN 3,Tradicional,95.0,1,2.0,17.16,2019,2019-I
145818,CHIMBOTE,MI JUAN,Tradicional,100.0,1,2.0,20.05,2019,2019-I
145880,CHIMBOTE,ROSA MARIA MS 4,Tradicional,103.0,1,5.0,21.61,2019,2019-I
145773,CHIMBOTE,TASA 43,Frio,27.0,3,9.0,21.89,2019,2019-I
145774,CHIMBOTE,TASA 416,Tradicional,3.0,1,4.0,18.2,2019,2019-I
145791,CHIMBOTE,DON GERARDO,Tradicional,16.0,3,12.0,24.36,2019,2019-I
145771,CHIMBOTE,TASA 314,Tradicional,11.0,1,5.0,22.4,2019,2019-I
145770,CHIMBOTE,TASA 34,Tradicional,56.99999999999999,1,5.0,20.13,2019,2019-I
145786,CHIMBOTE,DOÑA ADDY,Tradicional,35.0,2,8.0,21.53,2019,2019-I
145785,CHIMBOTE,DON FRANCISCO,Tradicional,59.0,2,6.0,22.22,2019,2019-I
145900,MALABRIGO,MILAGRO DE LUREN 3,Tradicional,93.0,2,8.0,19.52,2019,2019-I
145868,MALABRIGO,MARIBEL,Tradicional,93.0,3,7.0,19.13,2019,2019-I
145877,MALABRIGO,MARIA,Tradicional,88.0,2,9.0,18.58,2019,2019-I
145874,MALABRIGO,MI HERMINIA,Tradicional,65.0,2,12.0,23.76,2019,2019-I
145875,MALABRIGO,MILAGRO DE CHALPON,Tradicional,61.0,5,14.0,23.09,2019,2019-I
145869,MALABRIGO,MILAGRO DE LUREN III,Tradicional,23.0,1,7.0,20.6,2019,2019-I
